File Name,Name,ID,Version,Mod Loader,URL,Authors,Logo Path,Display Name,Abbr,Mcmod,Subname,Curseforge,Status,File Path,File SHA-1
endermanoverhaul-forge-1.20.1-1.0.4.jar.disabled,Enderman Overhaul,endermanoverhaul,1.0.4,FORGE,https://modrinth.com/mod/enderman-overhaul,"Alex Nijjar, Joosh",,末影人革新 (Enderman Overhaul),,12530,Enderman Overhaul,enderman-overhaul,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/endermanoverhaul-forge-1.20.1-1.0.4.jar.disabled,636a2b20a5973fcb80016370865cb4251e029b6a
endersdelight-1.20.1-1.0.3.jar.disabled,Ender's Delight,endersdelight,1.0.3,FORGE,,Axedgaming,,末影乐事 (Ender's Delight),,9387,Ender's Delight,enders-delight,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/endersdelight-1.20.1-1.0.3.jar.disabled,cd55aa2b34b27fe89ca5eb4a841d187d25afea7d
endertanks-forge-1.20.1-1.3.jar.disabled,EnderTanks,endertanks,1.20.1-1.3,FORGE,https://shetiphian.carrd.co,ShetiPhian; Artwork: Fruzstrated,,末影水槽 (Ender Tanks),,259,Ender Tanks,endertanks,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/endertanks-forge-1.20.1-1.3.jar.disabled,79fabfb022f83e1eb23dc4aed7a5d8bdb39ab49d
ends_delight-1.20.1-2.4.jar.disabled,End's Delight,ends_delight,2.4,FORGE,,FoggyHillside,,末地乐事 (End's Delight),,6298,End's Delight,ends-delight,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/ends_delight-1.20.1-2.4.jar.disabled,ad59f7943ff93920948fba7f47edff92e74cb463
energymeter-forge-1.20.1-1.0.0.jar.disabled,Energy Meter,energymeter,1.20.1-1.0.0,FORGE,,AlmostReliable,logo.png,Energy Meter,,5685,,energymeter,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/energymeter-forge-1.20.1-1.0.0.jar.disabled,8f786fcf31036d5af2f4a1caad5802da450c0185
ensorcellation-1.20.1-5.0.2.24.jar.disabled,Ensorcellation,ensorcellation,5.0.2,FORGE,https://teamcofh.com/,King Lemming,,万象 (Ensorcellation),,2025,Ensorcellation,ensorcellation,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/ensorcellation-1.20.1-5.0.2.24.jar.disabled,e0a018f61c2302c377b26ef3f7c5bd6e8a7303b8
entangled-1.3.18-forge-mc1.20.jar.disabled,Entangled,entangled,1.3.18,FORGE,https://www.curseforge.com/minecraft/mc-mods/entangled,SuperMartijn642,,Entangled,,5939,,entangled,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/entangled-1.3.18-forge-mc1.20.jar.disabled,7353ec1bfdfff04068d10b6e73064babff17c15d
entityculling-forge-1.6.6-mc1.20.1.jar.disabled,EntityCulling,entityculling,1.6.6,FORGE,https://modrinth.com/mod/entityculling,tr7zw,,实体渲染机制优化：非官方版 (EntityCulling Unofficial),,13296,EntityCulling Unofficial,entityculling-unofficial,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/entityculling-forge-1.6.6-mc1.20.1.jar.disabled,cc2e44cd3260f98ef35297854e5154a36add36cc
EpheroLib-1.20.1-FORGE-1.2.0.jar.disabled,BOZOID,epherolib,0.1.2,FORGE,https://discord.gg/GZjtAn3F6W,Thonk,,EpheroLib,,13179,,epherolib,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/EpheroLib-1.20.1-FORGE-1.2.0.jar.disabled,1eca21b906d38321bf60919dd3b12d160e5e6935
EuphoriaPatcher-0.3.4-forge.jar.disabled,Euphoria Patcher,euphoria_patcher,0.3.4-forge,FORGE,https://discord.com/invite/985QQxVQZF,isuewo,,Euphoria Patches,,12160,,,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/EuphoriaPatcher-0.3.4-forge.jar.disabled,e89826307c2f35daf5499bd69b07bfef2c3ddfba
everythingcopper-1.20.1-2.3.4.jar.disabled,Everything is Copper,everythingcopper,1.20.1-2.3.4,FORGE,,LobsterJonn,,万物皆铜 (Everything is Copper),,10641,Everything is Copper,everythingcopper,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/everythingcopper-1.20.1-2.3.4.jar.disabled,a02780676072eb965def5d45f7b19f1dd1e685e2
EvilCraft-1.20.1-1.2.41.jar.disabled,EvilCraft,evilcraft,1.2.41,FORGE,,,logo.png,[EC] 邪恶工艺 (EvilCraft),EC,352,EvilCraft,evilcraft,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/EvilCraft-1.20.1-1.2.41.jar.disabled,8984e3502287ce5fcc0d95a5be2961bead206825
Exchangers-1.20.1-3.5.1.jar.disabled,Exchangers,exchangers,1.20.1-3.5.1,FORGE,https://github.com/JackyyTV/Exchangers,"Jackyy, TurkeyDev",,方块交换器 (Exchangers),,1525,Exchangers,exchangers,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/Exchangers-1.20.1-3.5.1.jar.disabled,84aea201fe015a0056d91812cb995b1fb6aa068e
ExtendedAE-1.20-1.1.11-forge.jar.disabled,ExtendedAE,expatternprovider,1.20-1.1.11-forge,FORGE,https://github.com/GlodBlock/ExtendedAE,GlodBlock,,AE2扩展 (ExtendedAE),,11534,ExtendedAE,ex-pattern-provider,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/ExtendedAE-1.20-1.1.11-forge.jar.disabled,e6da0319abd8bc312533539d86d149fc6c551099
ExtraDisks-1.20.1-3.0.2.jar.disabled,Extra Disks,extradisks,1.20.1-3.0.2,FORGE,https://www.curseforge.com/minecraft/mc-mods/extra-disks/,MelanX,,[ExD] 更多磁盘 (Extra Disks),ExD,2394,Extra Disks,extra-disks,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/ExtraDisks-1.20.1-3.0.2.jar.disabled,418feaf0a172c09d1f908fa9fc2780053971362e
ExtraStorage-1.20.1-4.0.7.jar.disabled,ExtraStorage,extrastorage,4.0.7,FORGE,,Edivad99,,更多存储 (ExtraStorage),,3236,ExtraStorage,extrastorage,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/ExtraStorage-1.20.1-4.0.7.jar.disabled,ba1f5826f8f5d0772c9adf46fbe93befcdd5796a
ExtremeReactors2-1.20.1-2.0.83.jar.disabled,Extreme Reactors,bigreactors,1.20.1-2.0.83,FORGE,,ZeroNoRyouki,logo.png,[ER] 极限反应堆 (Extreme Reactors),ER,814,Extreme Reactors,extreme-reactors,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/ExtremeReactors2-1.20.1-2.0.83.jar.disabled,b5a072234607e689345c46f96cb89f230d3cfef8
ExtremeSoundMuffler-3.48-forge-1.20.1.jar.disabled,Extreme Sound Muffler,extremesoundmuffler,3.48,FORGE,https://www.curseforge.com/minecraft/mc-mods/extreme-sound-muffler,LeoBeliik,,[ESM] ExtremeSoundMuffler,ESM,5533,,extreme-sound-muffler,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/ExtremeSoundMuffler-3.48-forge-1.20.1.jar.disabled,14987b083e123e885cc356aef156ddb4560bba1d
FarmersDelight-1.20.1-1.2.4.jar.disabled,Farmer's Delight,farmersdelight,1.20.1-1.2.4,FORGE,https://github.com/vectorwing/FarmersDelight,vectorwing,,农夫乐事 (Farmer's Delight),,2820,Farmer's Delight,farmers-delight,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/FarmersDelight-1.20.1-1.2.4.jar.disabled,71daa55fd88b6f181c51ec6892600415df591f64
farmingforblockheads-forge-1.20.1-14.0.2.jar.disabled,Farming for Blockheads,farmingforblockheads,14.0.2,FORGE,https://mods.twelveiterations.com/mc/trashslot,BlayTheNinth,,农场贸易 (Farming for Blockheads),,2057,Farming for Blockheads,farming-for-blockheads,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/farmingforblockheads-forge-1.20.1-14.0.2.jar.disabled,480ce3a712747f44e79fd8aa43c950456f5ee551
farsight-1.20.1-3.7.jar.disabled,Farsight mod,farsight_view,1.20.1-3.7,FORGE,,"Love, Cheese and small house plants",,Farsight,,5224,,farsight,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/farsight-1.20.1-3.7.jar.disabled,c124558a7f6a7560944600c0f64a5e433d95cc4c
FastFurnace-1.20.1-8.0.2.jar.disabled,FastFurnace,fastfurnace,8.0.2,FORGE,,,,熔炉性能优化 Fabric 版 (Fast Furnace for Fabric),,3079,Fast Furnace for Fabric,fast-furnace-for-fabric,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/FastFurnace-1.20.1-8.0.2.jar.disabled,b144b8599acd3fac3f8f9d31fa217a4a5b942f61
FastLeafDecay-32.jar.disabled,Fast Leaf Decay,fastleafdecay,32,FORGE,,Olafski,,树叶快速腐烂 (Fast Leaf Decay),,1173,Fast Leaf Decay,fast-leaf-decay,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/FastLeafDecay-32.jar.disabled,4a76af4ca71dd9939d3c21206792c0d5f75b93a7
FastSuite-1.20.1-5.0.1.jar.disabled,Fast Suite,fastsuite,5.0.1,FORGE,,,,[FS] 配方性能优化 (FastSuite),FS,3822,FastSuite,fastsuite,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/FastSuite-1.20.1-5.0.1.jar.disabled,c418caa1eea74e9f05b4a20862ebc665019250c8
FastWorkbench-1.20.1-8.0.4.jar.disabled,Fast Workbench,fastbench,8.0.4,FORGE,,,,工作台性能优化Fabric版 (FastBench for Fabric),,5403,FastBench for Fabric,fastbench-for-fabric,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/FastWorkbench-1.20.1-8.0.4.jar.disabled,1a322a85e7c7024b8a0715c12d27b5ed0930d729
ferritecore-6.0.1-forge.jar.disabled,Ferrite Core,ferritecore,6.0.1,FORGE,,malte0811,,[FC] 铁氧体磁芯 (FerriteCore),FC,3888,FerriteCore,ferritecore,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/ferritecore-6.0.1-forge.jar.disabled,417fb6ce8f52abf40bd9d0390371790f9576f8ba
findme-3.2.1-forge.jar.disabled,FindMe,findme,3.2.1,FORGE,,Buuz135,,东寻西觅 (FindMe),,2156,FindMe,findme,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/findme-3.2.1-forge.jar.disabled,c5f81bfb1ac556bf0eb197aecd0f1fe3b5469ce0
flib-1.20.1-0.0.14.jar.disabled,flib,flib,0.0.14,FORGE,https://www.curseforge.com/minecraft/mc-mods/flib,Lothrazar,,FLIB,,11504,,flib,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/flib-1.20.1-0.0.14.jar.disabled,1080d98fe7c11b50f43d1858fb64ef7ca0c9cb74
flickerfix-1.20.1-4.0.1.jar.disabled,FlickerFix,flickerfix,4.0.1,FORGE,,,,闪烁修复 (FlickerFix),,11842,FlickerFix,flickerfix,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/flickerfix-1.20.1-4.0.1.jar.disabled,ffcf6207d71ba069a8baf18f6ac4ee8668376490
FluxNetworks-1.20.1-7.2.1.15.jar.disabled,Flux Networks,fluxnetworks,7.2.1.15,FORGE,https://www.curseforge.com/minecraft/mc-mods/flux-networks,"Sonar Sonic, BloCamLimb",,Flux Networks (Fabric),,13389,,flux-networks-fabric,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/FluxNetworks-1.20.1-7.2.1.15.jar.disabled,65cea2d3da2a6d6fd274ef1dad37a516466be22c
forbidden_arcanus-1.20.1-2.2.6.jar.disabled,Forbidden & Arcanus,forbidden_arcanus,1.20.1-2.2.6,FORGE,,"stal111, CesarZorak",,[FAA/F&A] 禁忌与奥秘 (Forbidden and Arcanus),FAA/F&A,2226,Forbidden and Arcanus,forbidden-arcanus,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/forbidden_arcanus-1.20.1-2.2.6.jar.disabled,eefcb28a80c6a8e42d452b2caf232a49a40f7b3c
FramedBlocks-9.3.0.jar.disabled,FramedBlocks,framedblocks,9.3.0,FORGE,https://www.curseforge.com/minecraft/mc-mods/framedblocks,XFactHD,,框架方块 (FramedBlocks),,5918,FramedBlocks,framedblocks,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/FramedBlocks-9.3.0.jar.disabled,1d561c23ba22b8b2bfd6e8bc58f73415f15727b4
ftb-chunks-forge-2001.3.1.jar.disabled,FTB Chunks,ftbchunks,2001.3.1,FORGE,,FTB Team,,[FTBC] FTB Chunks,FTBC,3201,,ftb-chunks-forge,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/ftb-chunks-forge-2001.3.1.jar.disabled,540dfcaae2cbad38d53a6817d70e9c6acdac5ed1
ftb-essentials-forge-2001.2.2.jar.disabled,FTB Essentials,ftbessentials,2001.2.2,FORGE,,FTB Team,,[FTBE] FTB Essentials,FTBE,3202,,ftb-essentials,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/ftb-essentials-forge-2001.2.2.jar.disabled,e9f668ea8fa12215b1db9d505af8feb617d66e5a
ftb-library-forge-2001.2.3.jar.disabled,FTB Library,ftblibrary,2001.2.3,FORGE,,FTB Team,,FTB Library/FTB GUI Library,,3184,,ftb-library-forge,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/ftb-library-forge-2001.2.3.jar.disabled,912735761c12e33a41775e641c96a77f5a801cd2
ftb-quests-forge-2001.4.8.jar.disabled,FTB Quests,ftbquests,2001.4.8,FORGE,,FTB Team,,[FTBQ] FTB任务 (FTB Quests),FTBQ,1423,FTB Quests,ftb-quests,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/ftb-quests-forge-2001.4.8.jar.disabled,dc8416b042866f5d8b0d852a7788d7dc138c41d2
ftb-ranks-forge-2001.1.3.jar.disabled,FTB Ranks,ftbranks,2001.1.3,FORGE,,FTB Team,,[FTBR] FTB Ranks,FTBR,3200,,ftb-ranks,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/ftb-ranks-forge-2001.1.3.jar.disabled,5caca1d7fce7154b79238804a7730e23ce767fce
ftb-teams-forge-2001.3.0.jar.disabled,FTB Teams,ftbteams,2001.3.0,FORGE,,FTB Team,,FTB 团队 (FTB Teams),,3179,FTB Teams,ftb-teams-forge,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/ftb-teams-forge-2001.3.0.jar.disabled,bb5a1f3ac9d44c5e9b319768e7166e877879aaaa
ftb-ultimine-forge-2001.1.5.jar.disabled,FTB Ultimine,ftbultimine,2001.1.5,FORGE,,FTB Team,,连锁破坏 (FTB Ultimine),,3004,FTB Ultimine,ftb-ultimine-forge,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/ftb-ultimine-forge-2001.1.5.jar.disabled,106aa8ae16ceda4bb7244bfc64a6ee86c842f2a5
ftb-xmod-compat-forge-2.1.1.jar.disabled,FTB XMod Compat,ftbxmodcompat,2.1.1,FORGE,,FTB Team,,FTB XMod Compat,,11414,,ftb-xmod-compat,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/ftb-xmod-compat-forge-2.1.1.jar.disabled,55897695a22247ebe781499558a87b779175082a
fuelgoeshere-1.20.0-1.0.1.jar.disabled,Fuel Goes Here,fuelgoeshere,1.20.0-1.0.1,FORGE,,LobsterJonn,,Fuel Goes Here,,13183,,fuelgoeshere,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/fuelgoeshere-1.20.0-1.0.1.jar.disabled,2f2e367688fe20a313535e6cbb5e384997be0168
functionalstorage-1.20.1-1.2.11.jar.disabled,Functional Storage,functionalstorage,1.20.1-1.2.11,FORGE,,"Buuz135, Rid",,功能性存储 (Functional Storage),,5350,Functional Storage,functional-storage,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/functionalstorage-1.20.1-1.2.11.jar.disabled,15a75d38e61202a4ede0c6ddca62653d3d99548c
fusion-1.1.1-forge-mc1.20.1.jar.disabled,Fusion,fusion,1.1.1,FORGE,https://www.curseforge.com/minecraft/mc-mods/rechiseled,SuperMartijn642,,Fusion,,12168,,fusion,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/fusion-1.1.1-forge-mc1.20.1.jar.disabled,d45b7aa1be6d65a6c8c1d0b8fb7da07f1ea56c2f
GatewaysToEternity-1.20.1-4.2.5.jar.disabled,Gateways To Eternity,gateways,4.2.5,FORGE,,,,永恒之门 (Gateways to Eternity),,7522,Gateways to Eternity,gateways-to-eterrnity,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/GatewaysToEternity-1.20.1-4.2.5.jar.disabled,5b9d1a9f3119fb84ee8789e5498d71130d034e62
geckolib-forge-1.20.1-4.4.7.jar.disabled,GeckoLib 4,geckolib,4.4.7,FORGE,http://geckolib.com/,"Gecko, Eliot, AzureDoom, DerToaster, Tslat, Witixin",,GeckoLib,,3232,,geckolib,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/geckolib-forge-1.20.1-4.4.7.jar.disabled,45c64abcf016587528f5f6bc22b37f02e24e5442
generatorgalore-1.20.1-1.2.4.jar.disabled,Generator Galore,generatorgalore,1.20.1-1.2.4,FORGE,,LobsterJonn,,,,,,,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/generatorgalore-1.20.1-1.2.4.jar.disabled,67f423ba5164267e2c8033bddc17fec69f50e9f8
getittogetherdrops-forge-1.20-1.3.jar.disabled,"Get It Together, Drops!",getittogetherdrops,1.3,FORGE,http://minecraft.curseforge.com/projects/get-it-together-drops,bl4ckscor3,,"Get It Together, Drops!",,7624,,get-it-together-drops,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/getittogetherdrops-forge-1.20-1.3.jar.disabled,70a4d8acaedc4dfb066974726d21916b78edd7af
Glassential-renewed-forge-1.20.1-2.4.0.jar.disabled,Glassential Renewed,glassential,2.4.0,FORGE,https://curseforge.com/minecraft/mc-mods/glassential-renewed,"Big_Energy,Lykrast",,Glassential Renewed,,13279,,glassential-renewed,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/Glassential-renewed-forge-1.20.1-2.4.0.jar.disabled,ee81120acc6e72017fd174d19a60c08f93b6c8b1
Glodium-1.20-1.5-forge.jar.disabled,Glodium,glodium,1.20-1.5-forge,FORGE,https://github.com/GlodBlock/Glodium,GlodBlock,,Glodium,,13307,,glodium,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/Glodium-1.20-1.5-forge.jar.disabled,c7534db3248adfcf39a6158b423dfc9bfc99a378
GravitationalModulatingAdditionalUnit-1.20.1-3.2.jar.disabled,Gravitational Modulating Additional Unit,gravitationalmodulatingunittweaks,3.2,FORGE,https://www.curseforge.com/minecraft/mc-mods/gravitational-modulating-additional-unit,gisellevonbingen,,Gravitational Modulating Additional Unit,,10425,,gravitational-modulating-additional-unit,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/GravitationalModulatingAdditionalUnit-1.20.1-3.2.jar.disabled,07f4b72b03056496f458ce6d105977ab908902d5
gtceu-1.20.1-1.3.1.jar.disabled,GregTech,gtceu,1.3.1,FORGE,https://github.com/GregTechCEu/GregTech-Modern/,"KilaBash, screret, serenibyss, Tech22",,[GTM] 格雷科技现代版 (GregTechCEu Modern),GTM,12850,GregTechCEu Modern,gregtechceu-modern,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/gtceu-1.20.1-1.3.1.jar.disabled,ebffbd78ea8bd28a0b6a7fc072a5e07a2a74baad
GunpowderLib-1.20.2-2.2.2.jar.disabled,GunpowderLib,gunpowderlib,1.20.2-2.2.2,FORGE,https://github.com/JackyyTV/GunpowderLib,Jackyy,,GunpowderLib,,2482,,gunpowderlib,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/GunpowderLib-1.20.2-2.2.2.jar.disabled,3001eabbd0fff312bd19e8dc4cc344a0dc23e35d
handcrafted-forge-1.20.1-3.0.6.jar.disabled,Handcrafted,handcrafted,3.0.6,FORGE,https://modrinth.com/mod/handcrafted,"Alex Nijjar, Kekie6",,精巧手艺 (Handcrafted),,9261,Handcrafted,handcrafted,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/handcrafted-forge-1.20.1-3.0.6.jar.disabled,f1b9a009529134c736c59d6d192d53a4a25e5e5f
harvestwithease-1.20.1-8.0.1.0-forge.jar.disabled,Harvest with ease,harvestwithease,8.0.1.0,FORGE,https://github.com/Nyphet/harvest-with-ease/tree/1.20.1,Crystal Spider,,Harvest with ease,,9157,,harvest-with-ease,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/harvestwithease-1.20.1-8.0.1.0-forge.jar.disabled,1b736b2e96c80c4cdde59899e3fa3030e321ced5
HostileNeuralNetworks-1.20.1-5.3.0.jar.disabled,Hostile Neural Networks,hostilenetworks,5.3.0,FORGE,,,,Hostile Neural Networks,,5461,,hostile-neural-networks,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/HostileNeuralNetworks-1.20.1-5.3.0.jar.disabled,dd926c5718765655a806d483dd1031d39be13d94
hyperbox-1.20.1-4.0.2.0.jar.disabled,Hyperbox,hyperbox,4.0.2.0,FORGE,https://www.curseforge.com/minecraft/mc-mods/hyperbox,Commoble,,Hyperbox,,13194,,hyperbox,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/hyperbox-1.20.1-4.0.2.0.jar.disabled,5256ac40da01a65cd9275bf65a48fdf219b7a4ec
ImmersiveEngineering-1.20.1-10.0.0-169.jar.disabled,Immersive Engineering,immersiveengineering,1.20.1-10.0.0-169,FORGE,https://minecraft.curseforge.com/projects/immersive-engineering/,BluSunrize and Damien A.W. Hazard,,[IE] 沉浸工程 (Immersive Engineering),IE,463,Immersive Engineering,immersive-engineering,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/ImmersiveEngineering-1.20.1-10.0.0-169.jar.disabled,a9fbb70fee4ad68d0f860e711c4bae524117525f
industrial-foregoing-1.20.1-3.5.19.jar.disabled,Industrial Foregoing,industrialforegoing,${version},FORGE,https://minecraft.curseforge.com/projects/industrial-foregoing,Buuz135,,[IF] 工业先锋 (Industrial Foregoing),IF,979,Industrial Foregoing,industrial-foregoing,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/industrial-foregoing-1.20.1-3.5.19.jar.disabled,49c88f0d3723499b97472c5275ed1fe0dbc83282
industrial-foregoing-souls-1.20.1-1.0.7.jar.disabled,Industrial Foregoing Souls,industrialforegoingsouls,1.20.1-1.0.7,FORGE,,"Buuz135, Rid",,Industrial Foregoing: Souls,,13182,,industrial-foregoing-souls,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/industrial-foregoing-souls-1.20.1-1.0.7.jar.disabled,dc88933c3c3ed8c6f519dde1ff7ff855f0d1332a
IntegratedCrafting-1.20.1-1.1.7.jar.disabled,IntegratedCrafting,integratedcrafting,1.1.7,FORGE,,,logo.png,集成合成学 (Integrated Crafting),,1613,Integrated Crafting,integrated-crafting,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/IntegratedCrafting-1.20.1-1.1.7.jar.disabled,69f46c5ca51098a0835126009fb2a6d62e199d50
IntegratedDynamics-1.20.1-1.22.1.jar.disabled,IntegratedDynamics,integrateddynamics,1.22.1,FORGE,,,logo.png,[ID] 动态联合/集成动力 (Integrated Dynamics),ID,845,Integrated Dynamics,integrated-dynamics,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/IntegratedDynamics-1.20.1-1.22.1.jar.disabled,3712437071536a85a4aa799353166b94f4ba1504
IntegratedTerminals-1.20.1-1.4.15.jar.disabled,IntegratedTerminals,integratedterminals,1.4.15,FORGE,,,logo.png,集成终端 (Integrated Terminals),,1614,Integrated Terminals,integrated-terminals,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/IntegratedTerminals-1.20.1-1.4.15.jar.disabled,fba43a8558c154f68bd0807e35e58c2215c86947
IntegratedTunnels-1.20.1-1.8.28.jar.disabled,IntegratedTunnels,integratedtunnels,1.8.28,FORGE,,,logo.png,集成管道 (Integrated Tunnels),,1450,Integrated Tunnels,integrated-tunnels,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/IntegratedTunnels-1.20.1-1.8.28.jar.disabled,daed4e6671806df8bd9d069ade03aaa34e5e56f5
inventoryessentials-forge-1.20.1-8.2.6.jar.disabled,Inventory Essentials,inventoryessentials,8.2.6,FORGE,https://mods.twelveiterations.com/mc/inventoryessentials,BlayTheNinth,,Inventory Essentials,,8268,,inventory-essentials,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/inventoryessentials-forge-1.20.1-8.2.6.jar.disabled,39d101edb9d1a5ac932c09d4b683a05ac211eff5
invtweaks-1.20.1-1.1.0.jar.disabled,Inventory Tweaks Refoxed,invtweaks,1.1.0,FORGE,https://www.curseforge.com/minecraft/mc-mods/inventory-tweaks-refoxed,"Yuitakaa(Maintainer), StanleyMines(Contributor), Landmaster (Original Author)",,Inventory Tweaks Renewed,,3676,,inventory-tweaks-renewed,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/invtweaks-1.20.1-1.1.0.jar.disabled,1550d40fd570ae88839382ea888dba9b5c3bd29c
ironfurnaces-1.20.1-4.1.6.jar.disabled,Iron Furnaces,ironfurnaces,4.1.6,FORGE,https://www.curseforge.com/minecraft/mc-mods/iron-furnaces/,"Qelifern (pizzaatime), XenoMustache",,更多熔炉 (Iron Furnaces),,3027,Iron Furnaces,iron-furnaces,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/ironfurnaces-1.20.1-4.1.6.jar.disabled,ce28ca1679c9c353b8e4391b45499f16b19b6648
IronJetpacks-1.20.1-7.0.6.jar.disabled,Iron Jetpacks,ironjetpacks,7.0.6,FORGE,https://blakesmods.com/iron-jetpacks,BlakeBr0,,Iron Jetpacks,,3979,,iron-jetpacks,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/IronJetpacks-1.20.1-7.0.6.jar.disabled,33e3c77c82ebe8aa3502ae29047262ff553a5d8d
